event_id,date,year,quarter,month,company_name,industry,region,country,company_size,total_workforce_before,headcount_cut,workforce_after,pct_workforce_cut,role_category,seniority_level,ai_exposure_score,stated_reason,ai_cited_as_reason,revenue_growth_yoy_pct,ai_capex_change_yoy_pct,stock_price_change_30d_pct,shifted_staff_to_ai_roles,source_type
LAYOFF-00105,21/06/2023,2023,Q2,June,VectTechnologies,Consumer Internet,Middle East/Africa,South Africa,"Mid-Market (1,000-10,000)",5209,272,4937,5.23,Operations,Executive/Leadership,25,Market/Economic Conditions,No,15.8,1.3,7.9,No,CEO Memo
LAYOFF-00106,22/06/2023,2023,Q2,June,MeridianTechnologies,Retail/E-commerce,Europe,Germany,"Mid-Market (1,000-10,000)",5890,83,5807,1.42,Content/Creative,Entry-Level (0-2 yrs),75,AI/Automation,Yes,6.3,40.7,9.9,No,Earnings Call Transcript
LAYOFF-00107,24/06/2023,2023,Q2,June,CorGlobal,Transportation/Logistics,North America,United States,"Enterprise (10,000+)",4171,326,3845,7.83,Sales,Mid-Level (3-7 yrs),35,Restructuring/Reorg,No,-9.7,-20,-1.3,No,SEC Filing
LAYOFF-00108,24/06/2023,2023,Q2,June,VorDynamics,Technology/Software,North America,Mexico,Startup (<200),101213,506,100707,0.5,Operations,Entry-Level (0-2 yrs),58,Cost-Cutting,No,-0.6,21.4,1.8,No,Earnings Call Transcript
LAYOFF-00109,24/06/2023,2023,Q2,June,TerraIndustries,Technology/Software,North America,Mexico,"Mid-Market (1,000-10,000)",85,5,80,5.48,Finance/Accounting,Entry-Level (0-2 yrs),80,AI/Automation,Yes,14.4,18,-6.9,No,News Report
LAYOFF-00110,27/06/2023,2023,Q2,June,HelioSolutions,Energy,North America,Mexico,Startup (<200),547,22,525,4.11,IT/Infrastructure,Entry-Level (0-2 yrs),34,Market/Economic Conditions,No,-13.4,2.4,-4.1,No,CEO Memo
LAYOFF-00111,01/07/2023,2023,Q3,July,VorSystems,Technology/Software,Middle East/Africa,Saudi Arabia,"SMB (200-1,000)",955,76,879,8.06,Sales,Mid-Level (3-7 yrs),54,Overhiring Correction,No,1.5,20.2,0.1,No,Press Release
LAYOFF-00112,03/07/2023,2023,Q3,July,CobaltIndustries,Manufacturing,North America,Mexico,"SMB (200-1,000)",115954,932,115022,0.8,Consulting/Advisory,Mid-Level (3-7 yrs),29,Overhiring Correction,No,2.2,-0.2,1.2,No,News Report
LAYOFF-00113,04/07/2023,2023,Q3,July,QuantLabs,Retail/E-commerce,North America,Canada,"Mid-Market (1,000-10,000)",20698,1522,19176,7.36,Product Management,Entry-Level (0-2 yrs),37,Merger/Acquisition,No,17.7,15.3,-9.2,No,News Report
LAYOFF-00114,06/07/2023,2023,Q3,July,NovaLabs,Retail/E-commerce,North America,Canada,"Mid-Market (1,000-10,000)",55201,5058,50143,9.16,Product Management,Mid-Level (3-7 yrs),36,Restructuring/Reorg,No,33.8,-20,-5.1,No,CEO Memo
LAYOFF-00115,07/07/2023,2023,Q3,July,VorNetworks,Retail/E-commerce,Europe,Ireland,"Mid-Market (1,000-10,000)",100,5,95,1.12,Software Engineering,Mid-Level (3-7 yrs),42,Restructuring/Reorg,No,6.8,-8.2,-17.9,No,WARN Notice
LAYOFF-00116,07/07/2023,2023,Q3,July,SilverSolutions,Retail/E-commerce,North America,Mexico,"SMB (200-1,000)",648,107,541,16.65,Manufacturing/Production,Senior (8-15 yrs),34,Cost-Cutting,No,12.3,18.5,-14.6,No,News Report
LAYOFF-00117,08/07/2023,2023,Q3,July,HelioSolutions,Energy,North America,Mexico,Startup (<200),547,42,505,7.83,Operations,Mid-Level (3-7 yrs),37,Market/Economic Conditions,No,6.2,33.5,-3,No,Earnings Call Transcript
LAYOFF-00118,10/07/2023,2023,Q3,July,FalconLabs,Transportation/Logistics,North America,Mexico,"Enterprise (10,000+)",163,6,157,4.16,Data Entry/Back Office,Mid-Level (3-7 yrs),90,Merger/Acquisition,No,-2.6,-20,9.8,No,Earnings Call Transcript
LAYOFF-00119,11/07/2023,2023,Q3,July,QuantNetworks,Energy,North America,Mexico,"Enterprise (10,000+)",3345,175,3170,5.26,IT/Infrastructure,Entry-Level (0-2 yrs),47,Restructuring/Reorg,No,26,16.4,3.8,No,SEC Filing
LAYOFF-00120,12/07/2023,2023,Q3,July,CedarSolutions,Technology/Software,North America,Canada,"SMB (200-1,000)",115138,16043,99095,13.93,IT/Infrastructure,Mid-Level (3-7 yrs),54,Overhiring Correction,No,29.8,-7.7,-22.5,No,Press Release
LAYOFF-00121,13/07/2023,2023,Q3,July,HarborHoldings,Technology/Software,Asia Pacific,Japan,"Mid-Market (1,000-10,000)",5612,519,5093,9.25,Finance/Accounting,Senior (8-15 yrs),63,AI/Automation,Yes,17.8,30.5,5.5,Yes,SEC Filing
LAYOFF-00122,14/07/2023,2023,Q3,July,ZenNetworks,Consumer Internet,Europe,Ireland,"SMB (200-1,000)",7824,438,7386,5.61,HR/People Ops,Executive/Leadership,25,Restructuring/Reorg,No,2.1,0.1,-6.5,No,CEO Memo
LAYOFF-00123,15/07/2023,2023,Q3,July,DeltaCorp,Consulting/Professional Services,North America,Mexico,"Enterprise (10,000+)",270,5,265,0.78,HR/People Ops,Entry-Level (0-2 yrs),44,AI/Automation,Yes,25.6,85.6,-1.6,Yes,Press Release
LAYOFF-00124,15/07/2023,2023,Q3,July,DeltaGlobal,Technology/Software,North America,United States,"Enterprise (10,000+)",5280,159,5121,3.01,IT/Infrastructure,Entry-Level (0-2 yrs),54,Restructuring/Reorg,No,2,-4.7,-6.5,No,CEO Memo
LAYOFF-00125,18/07/2023,2023,Q3,July,LumDynamics,Finance/Banking,Asia Pacific,Singapore,"Mid-Market (1,000-10,000)",4022,272,3750,6.76,Consulting/Advisory,Senior (8-15 yrs),39,AI/Automation,Yes,35.8,46.8,11.2,No,News Report
LAYOFF-00126,18/07/2023,2023,Q3,July,IonixDynamics,Manufacturing,Asia Pacific,India,"SMB (200-1,000)",65,5,60,2.64,Operations,Entry-Level (0-2 yrs),71,Overhiring Correction,No,-8.3,8.2,5.9,No,CEO Memo
LAYOFF-00127,21/07/2023,2023,Q3,July,TerraSystems,Consulting/Professional Services,North America,Canada,"SMB (200-1,000)",531,21,510,4.09,Product Management,Senior (8-15 yrs),56,AI/Automation,Yes,-4.1,35,1.8,No,News Report
LAYOFF-00128,23/07/2023,2023,Q3,July,CobaltDynamics,Consulting/Professional Services,Latin America,Brazil,"Enterprise (10,000+)",125,5,120,1.49,Finance/Accounting,Senior (8-15 yrs),63,Cost-Cutting,No,26.2,29.9,3.3,No,News Report
LAYOFF-00129,27/07/2023,2023,Q3,July,NovaSolutions,Finance/Banking,North America,United States,"Mid-Market (1,000-10,000)",8782,334,8448,3.81,Product Management,Entry-Level (0-2 yrs),27,Merger/Acquisition,No,8.5,-15.5,-5.8,No,Earnings Call Transcript
LAYOFF-00130,04/08/2023,2023,Q3,August,JunoSolutions,Media/Content,Latin America,Brazil,"Mid-Market (1,000-10,000)",107423,7133,100290,6.64,Consulting/Advisory,Mid-Level (3-7 yrs),45,Overhiring Correction,No,-12.8,8.7,0.1,No,Earnings Call Transcript
LAYOFF-00131,05/08/2023,2023,Q3,August,CorCorp,Pharma/Chemicals,North America,Mexico,"Enterprise (10,000+)",105102,13766,91336,13.1,Product Management,Entry-Level (0-2 yrs),49,AI/Automation,Yes,17.3,17.4,1.3,Yes,Press Release
LAYOFF-00132,07/08/2023,2023,Q3,August,NexGlobal,Finance/Banking,Asia Pacific,Australia,"Enterprise (10,000+)",8952,478,8474,5.34,Manufacturing/Production,Senior (8-15 yrs),47,Market/Economic Conditions,No,-6.8,59.2,-4,No,Press Release
LAYOFF-00133,08/08/2023,2023,Q3,August,NexHoldings,Transportation/Logistics,Asia Pacific,India,"Mid-Market (1,000-10,000)",179458,7036,172422,3.92,Marketing,Mid-Level (3-7 yrs),64,Restructuring/Reorg,No,-19,4.4,-7.6,Yes,News Report
LAYOFF-00134,09/08/2023,2023,Q3,August,FalconIndustries,Technology/Software,Europe,France,"Enterprise (10,000+)",271,23,248,8.76,Sales,Senior (8-15 yrs),47,Restructuring/Reorg,No,-4.7,-13,0.1,No,News Report
LAYOFF-00135,10/08/2023,2023,Q3,August,HelioDynamics,Finance/Banking,Asia Pacific,China,"SMB (200-1,000)",274,6,268,2.55,Manufacturing/Production,Executive/Leadership,27,Market/Economic Conditions,No,-3.7,24.4,4.8,No,Earnings Call Transcript
LAYOFF-00136,11/08/2023,2023,Q3,August,ZenLabs,Technology/Software,North America,Canada,"Mid-Market (1,000-10,000)",7720,231,7489,2.99,IT/Infrastructure,Senior (8-15 yrs),33,Restructuring/Reorg,No,-3.2,22.5,0.3,No,News Report
LAYOFF-00137,18/08/2023,2023,Q3,August,TerraGroup,Technology/Software,Europe,Germany,"SMB (200-1,000)",198605,13182,185423,6.64,Content/Creative,Mid-Level (3-7 yrs),65,Restructuring/Reorg,No,18.2,-18.5,5.4,No,Press Release
LAYOFF-00138,19/08/2023,2023,Q3,August,PaceNetworks,Manufacturing,North America,United States,"SMB (200-1,000)",3979,218,3761,5.49,Operations,Mid-Level (3-7 yrs),43,Cost-Cutting,No,25.8,-13.4,-9.5,No,Press Release
LAYOFF-00139,21/08/2023,2023,Q3,August,QuantHoldings,Manufacturing,North America,Mexico,"Enterprise (10,000+)",69915,2076,67839,2.97,Content/Creative,Senior (8-15 yrs),72,Market/Economic Conditions,No,10.2,-6.3,4.5,No,Press Release
LAYOFF-00140,23/08/2023,2023,Q3,August,LumTechnologies,Healthcare,North America,United States,Startup (<200),5092,855,4237,16.81,Product Management,Entry-Level (0-2 yrs),21,Cost-Cutting,No,25.7,4.4,0.5,No,SEC Filing
LAYOFF-00141,23/08/2023,2023,Q3,August,MeridianIndustries,Technology/Software,North America,United States,"Mid-Market (1,000-10,000)",508,64,444,12.66,Consulting/Advisory,Senior (8-15 yrs),35,Restructuring/Reorg,No,-4.7,8.6,-5.8,No,Earnings Call Transcript
LAYOFF-00142,26/08/2023,2023,Q3,August,OnyxCorp,Media/Content,Asia Pacific,India,"Mid-Market (1,000-10,000)",68692,5042,63650,7.34,IT/Infrastructure,Mid-Level (3-7 yrs),43,Merger/Acquisition,No,7.2,-11,-4.6,No,Earnings Call Transcript
LAYOFF-00143,02/09/2023,2023,Q3,September,BriTechnologies,Retail/E-commerce,Asia Pacific,Singapore,"Mid-Market (1,000-10,000)",561,24,537,4.41,HR/People Ops,Mid-Level (3-7 yrs),33,Market/Economic Conditions,No,17.5,33,14,No,Press Release
LAYOFF-00144,03/09/2023,2023,Q3,September,OnyxPartners,Technology/Software,North America,Canada,"SMB (200-1,000)",164143,21738,142405,13.24,IT/Infrastructure,Mid-Level (3-7 yrs),58,Overhiring Correction,No,14.7,22.2,13.4,No,SEC Filing
LAYOFF-00145,05/09/2023,2023,Q3,September,HarborGroup,Finance/Banking,Europe,Ireland,"Mid-Market (1,000-10,000)",7534,694,6840,9.21,Data Entry/Back Office,Senior (8-15 yrs),89,Cost-Cutting,No,-27.7,33.5,1.3,No,News Report
LAYOFF-00146,06/09/2023,2023,Q3,September,JunoPartners,Technology/Software,Middle East/Africa,Saudi Arabia,"Mid-Market (1,000-10,000)",99511,8975,90536,9.02,Customer Support,Mid-Level (3-7 yrs),97,Restructuring/Reorg,No,-0.5,33.4,-8,No,Earnings Call Transcript
LAYOFF-00147,07/09/2023,2023,Q3,September,CedarNetworks,Healthcare,Asia Pacific,India,"Enterprise (10,000+)",76,5,71,4.98,Consulting/Advisory,Mid-Level (3-7 yrs),18,Cost-Cutting,No,10.6,35,4.7,No,SEC Filing
LAYOFF-00148,07/09/2023,2023,Q3,September,HarborTechnologies,Consulting/Professional Services,Europe,France,"SMB (200-1,000)",530,42,488,8.1,Legal,Senior (8-15 yrs),25,Cost-Cutting,No,-9.6,18.2,8.7,Yes,News Report
LAYOFF-00149,08/09/2023,2023,Q3,September,HarborIndustries,Finance/Banking,North America,Canada,"Mid-Market (1,000-10,000)",81044,937,80107,1.16,HR/People Ops,Senior (8-15 yrs),28,Cost-Cutting,No,15,13.1,-2.9,No,Press Release
LAYOFF-00150,11/09/2023,2023,Q3,September,LumNetworks,Technology/Software,North America,Canada,"Enterprise (10,000+)",76,8,68,11.09,Marketing,Mid-Level (3-7 yrs),86,Restructuring/Reorg,No,-9.5,18,-10.3,No,CEO Memo
LAYOFF-00151,13/09/2023,2023,Q3,September,HelioHoldings,Technology/Software,North America,Canada,"Enterprise (10,000+)",108365,9318,99047,8.6,Customer Support,Senior (8-15 yrs),74,AI/Automation,Yes,14.2,29,2.6,Yes,News Report
LAYOFF-00152,16/09/2023,2023,Q3,September,SilverSystems,Consumer Internet,North America,Mexico,"Enterprise (10,000+)",1735,103,1632,5.94,Legal,Mid-Level (3-7 yrs),46,Restructuring/Reorg,No,-6.1,-12,-15.9,No,CEO Memo
LAYOFF-00153,16/09/2023,2023,Q3,September,BriGroup,Consulting/Professional Services,North America,Canada,"Mid-Market (1,000-10,000)",9155,178,8977,1.95,Content/Creative,Senior (8-15 yrs),66,Restructuring/Reorg,No,-17.1,14.1,-5.7,No,Earnings Call Transcript
LAYOFF-00154,19/09/2023,2023,Q3,September,MeridianDynamics,Energy,North America,Mexico,"SMB (200-1,000)",204242,32975,171267,16.15,Operations,Entry-Level (0-2 yrs),50,AI/Automation,Yes,26.2,45.1,13,No,News Report
LAYOFF-00155,19/09/2023,2023,Q3,September,MeridianSolutions,Transportation/Logistics,North America,Mexico,"Enterprise (10,000+)",8666,400,8266,4.62,Software Engineering,Senior (8-15 yrs),69,Cost-Cutting,No,5.8,16.7,14.6,Yes,News Report
LAYOFF-00156,22/09/2023,2023,Q3,September,MeridianNetworks,Healthcare,North America,Mexico,"Enterprise (10,000+)",159175,1521,157654,0.96,Legal,Entry-Level (0-2 yrs),67,Restructuring/Reorg,No,-11.9,1.8,2.2,No,Press Release
LAYOFF-00157,23/09/2023,2023,Q3,September,OrbiGlobal,Technology/Software,North America,Canada,Startup (<200),52283,4840,47443,9.26,Product Management,Entry-Level (0-2 yrs),41,Market/Economic Conditions,No,27.5,-8.1,11.9,No,Earnings Call Transcript
LAYOFF-00158,23/09/2023,2023,Q3,September,CobaltIndustries,Manufacturing,North America,Canada,"SMB (200-1,000)",115954,19741,96213,17.03,HR/People Ops,Executive/Leadership,39,Overhiring Correction,No,-0.3,-9.1,-15.6,No,SEC Filing
LAYOFF-00159,26/09/2023,2023,Q3,September,IonixGroup,Technology/Software,Europe,Netherlands,"Mid-Market (1,000-10,000)",153433,17748,135685,11.57,Product Management,Senior (8-15 yrs),19,AI/Automation,Yes,-23.6,42.9,-5.6,No,News Report
LAYOFF-00160,02/10/2023,2023,Q4,October,CobaltTechnologies,Telecom,North America,United States,"Mid-Market (1,000-10,000)",148040,3073,144967,2.08,Marketing,Entry-Level (0-2 yrs),67,AI/Automation,Yes,9,15.9,-10.3,No,News Report
LAYOFF-00161,09/10/2023,2023,Q4,October,PaceSolutions,Pharma/Chemicals,North America,United States,"Mid-Market (1,000-10,000)",8924,412,8512,4.62,Marketing,Entry-Level (0-2 yrs),71,Restructuring/Reorg,No,-2.9,27,-8.3,No,CEO Memo
LAYOFF-00162,11/10/2023,2023,Q4,October,BriNetworks,Media/Content,Latin America,Argentina,"SMB (200-1,000)",116612,16752,99860,14.37,Consulting/Advisory,Mid-Level (3-7 yrs),44,Market/Economic Conditions,No,17.8,-16.1,-1.9,No,CEO Memo
LAYOFF-00163,11/10/2023,2023,Q4,October,HelioGroup,Consumer Internet,Asia Pacific,Singapore,"SMB (200-1,000)",81,8,73,11.02,Sales,Mid-Level (3-7 yrs),32,Market/Economic Conditions,No,-7.1,10.8,-3.1,No,SEC Filing
LAYOFF-00164,13/10/2023,2023,Q4,October,VectLabs,Retail/E-commerce,North America,Mexico,"Enterprise (10,000+)",12966,581,12385,4.48,HR/People Ops,Senior (8-15 yrs),45,Restructuring/Reorg,No,39.7,28.4,-0.7,No,Press Release
LAYOFF-00165,14/10/2023,2023,Q4,October,LumSystems,Healthcare,Asia Pacific,Japan,"Enterprise (10,000+)",19424,1125,18299,5.79,Operations,Mid-Level (3-7 yrs),60,AI/Automation,Yes,46.3,26.7,5.1,No,News Report
LAYOFF-00166,17/10/2023,2023,Q4,October,HarborNetworks,Consumer Internet,Latin America,Brazil,"Mid-Market (1,000-10,000)",206780,18480,188300,8.94,Customer Support,Executive/Leadership,52,AI/Automation,Yes,-4.6,36.2,-0.6,No,SEC Filing
LAYOFF-00167,17/10/2023,2023,Q4,October,OrbiNetworks,Media/Content,Asia Pacific,China,"Mid-Market (1,000-10,000)",8273,369,7904,4.47,HR/People Ops,Mid-Level (3-7 yrs),45,AI/Automation,Yes,25.7,24.2,1.2,No,Earnings Call Transcript
LAYOFF-00168,19/10/2023,2023,Q4,October,BriSystems,Finance/Banking,North America,United States,"SMB (200-1,000)",638,34,604,5.36,Data Entry/Back Office,Senior (8-15 yrs),83,Market/Economic Conditions,No,-34.6,-12.5,0.1,No,Press Release
LAYOFF-00169,24/10/2023,2023,Q4,October,NexSystems,Media/Content,Latin America,Argentina,"Enterprise (10,000+)",502,19,483,3.95,Consulting/Advisory,Mid-Level (3-7 yrs),41,Overhiring Correction,No,24.8,-4.3,5,No,Press Release
LAYOFF-00170,25/10/2023,2023,Q4,October,FalconHoldings,Consumer Internet,North America,United States,"Enterprise (10,000+)",7268,280,6988,3.86,Software Engineering,Senior (8-15 yrs),56,AI/Automation,Yes,10.2,18.6,1,No,CEO Memo
LAYOFF-00171,27/10/2023,2023,Q4,October,ZenNetworks,Consumer Internet,Europe,Ireland,"SMB (200-1,000)",7824,329,7495,4.21,Customer Support,Executive/Leadership,40,AI/Automation,Yes,38,34.8,7.1,No,Earnings Call Transcript
LAYOFF-00172,05/11/2023,2023,Q4,November,AstraSystems,Retail/E-commerce,North America,Canada,"Mid-Market (1,000-10,000)",180628,15209,165419,8.42,Software Engineering,Senior (8-15 yrs),83,Restructuring/Reorg,No,2.5,-2.3,-1.8,No,CEO Memo
LAYOFF-00173,05/11/2023,2023,Q4,November,ZenNetworks,Consumer Internet,Europe,United Kingdom,"SMB (200-1,000)",7824,126,7698,1.62,Consulting/Advisory,Mid-Level (3-7 yrs),39,Restructuring/Reorg,No,23.5,38.1,4.7,Yes,Press Release
LAYOFF-00174,05/11/2023,2023,Q4,November,JunoCorp,Finance/Banking,North America,United States,"SMB (200-1,000)",21351,2334,19017,10.93,Content/Creative,Senior (8-15 yrs),66,AI/Automation,Yes,28.1,34.8,1.1,Yes,News Report
LAYOFF-00175,05/11/2023,2023,Q4,November,MeridianSystems,Telecom,Asia Pacific,Australia,"Mid-Market (1,000-10,000)",295,28,267,9.57,HR/People Ops,Senior (8-15 yrs),54,Cost-Cutting,No,-7.8,-8.8,-1.8,No,News Report
LAYOFF-00176,06/11/2023,2023,Q4,November,FalconHoldings,Consumer Internet,North America,Mexico,"Enterprise (10,000+)",7268,284,6984,3.91,Sales,Entry-Level (0-2 yrs),41,AI/Automation,Yes,21,39,11.1,No,News Report
LAYOFF-00177,06/11/2023,2023,Q4,November,CorGlobal,Transportation/Logistics,North America,United States,"Enterprise (10,000+)",4171,452,3719,10.84,Customer Support,Senior (8-15 yrs),74,AI/Automation,Yes,26.3,2,5.9,No,Press Release
LAYOFF-00178,10/11/2023,2023,Q4,November,SilverHoldings,Telecom,Europe,France,"Mid-Market (1,000-10,000)",170234,9352,160882,5.49,IT/Infrastructure,Mid-Level (3-7 yrs),43,Restructuring/Reorg,No,-6.1,-1.1,-8.3,No,CEO Memo
LAYOFF-00179,11/11/2023,2023,Q4,November,FalconGlobal,Retail/E-commerce,Asia Pacific,Singapore,"Mid-Market (1,000-10,000)",274,5,269,1.68,Operations,Senior (8-15 yrs),48,AI/Automation,Yes,7.6,57.7,1.2,No,Earnings Call Transcript
LAYOFF-00180,11/11/2023,2023,Q4,November,VorIndustries,Finance/Banking,North America,United States,"SMB (200-1,000)",786,99,687,12.72,Legal,Senior (8-15 yrs),45,Market/Economic Conditions,No,1.1,11.7,10.5,No,Press Release
LAYOFF-00181,15/11/2023,2023,Q4,November,HarborDynamics,Technology/Software,North America,Canada,"Enterprise (10,000+)",60,5,55,6.06,Consulting/Advisory,Mid-Level (3-7 yrs),63,Market/Economic Conditions,No,-8.9,36,-7.6,No,SEC Filing
LAYOFF-00182,16/11/2023,2023,Q4,November,NovaWorks,Manufacturing,North America,United States,Startup (<200),192,16,176,8.7,Legal,Mid-Level (3-7 yrs),51,Cost-Cutting,No,11.9,-7,3.5,No,SEC Filing
LAYOFF-00183,18/11/2023,2023,Q4,November,NovaGroup,Technology/Software,Asia Pacific,Australia,"SMB (200-1,000)",8744,433,8311,4.96,Data Entry/Back Office,Executive/Leadership,78,AI/Automation,Yes,9.6,21.6,5.8,No,SEC Filing
LAYOFF-00184,19/11/2023,2023,Q4,November,IonixSystems,Telecom,Asia Pacific,India,"SMB (200-1,000)",416,29,387,7.01,Data Entry/Back Office,Mid-Level (3-7 yrs),84,Overhiring Correction,No,6.3,28,-2.8,No,Press Release
LAYOFF-00185,19/11/2023,2023,Q4,November,DeltaSolutions,Transportation/Logistics,Asia Pacific,India,"SMB (200-1,000)",6089,301,5788,4.95,Legal,Executive/Leadership,7,AI/Automation,Yes,19,5.9,-2.5,Yes,Press Release
LAYOFF-00186,23/11/2023,2023,Q4,November,QuantHoldings,Manufacturing,North America,Canada,"Enterprise (10,000+)",69915,6588,63327,9.42,Data Entry/Back Office,Mid-Level (3-7 yrs),75,Other,No,-4.1,-1.3,7.9,Yes,News Report
LAYOFF-00187,25/11/2023,2023,Q4,November,JunoDynamics,Technology/Software,Asia Pacific,China,"Enterprise (10,000+)",7812,1005,6807,12.87,Data Entry/Back Office,Entry-Level (0-2 yrs),93,Market/Economic Conditions,No,27.7,24.6,11.9,No,Press Release
LAYOFF-00188,03/12/2023,2023,Q4,December,BriHoldings,Finance/Banking,Europe,France,"Enterprise (10,000+)",149561,3155,146406,2.11,Manufacturing/Production,Executive/Leadership,31,Cost-Cutting,No,18.3,12.2,8,No,SEC Filing
LAYOFF-00189,12/12/2023,2023,Q4,December,HarborSystems,Retail/E-commerce,North America,Canada,"Mid-Market (1,000-10,000)",854,70,784,8.3,Customer Support,Senior (8-15 yrs),79,Other,No,-36,-20,10.4,No,SEC Filing
LAYOFF-00190,13/12/2023,2023,Q4,December,ZenNetworks,Consumer Internet,Europe,Ireland,"SMB (200-1,000)",7824,570,7254,7.3,Consulting/Advisory,Senior (8-15 yrs),47,AI/Automation,Yes,33.1,29.1,-6.4,Yes,News Report
LAYOFF-00191,13/12/2023,2023,Q4,December,HarborSolutions,Transportation/Logistics,North America,Canada,"Mid-Market (1,000-10,000)",7493,126,7367,1.69,Operations,Mid-Level (3-7 yrs),52,Other,No,-9,0.1,14.5,No,Earnings Call Transcript
LAYOFF-00192,14/12/2023,2023,Q4,December,LumSolutions,Finance/Banking,North America,Canada,"Enterprise (10,000+)",140,9,131,6.54,Marketing,Entry-Level (0-2 yrs),56,Restructuring/Reorg,No,3.6,60.2,11.2,No,News Report
LAYOFF-00193,14/12/2023,2023,Q4,December,NexCorp,Finance/Banking,Latin America,Argentina,"Enterprise (10,000+)",2710,208,2502,7.71,Finance/Accounting,Executive/Leadership,12,Cost-Cutting,No,-12,-11.5,3.7,No,Press Release
LAYOFF-00194,15/12/2023,2023,Q4,December,CorTechnologies,Finance/Banking,North America,United States,"Mid-Market (1,000-10,000)",8489,487,8002,5.75,Data Entry/Back Office,Senior (8-15 yrs),66,Market/Economic Conditions,No,18,17.2,4.9,No,Press Release
LAYOFF-00195,18/12/2023,2023,Q4,December,CedarSolutions,Technology/Software,North America,Canada,"SMB (200-1,000)",115138,3927,111211,3.41,Customer Support,Mid-Level (3-7 yrs),67,Cost-Cutting,No,22.9,18.3,6.2,No,News Report
LAYOFF-00196,19/12/2023,2023,Q4,December,VectDynamics,Finance/Banking,North America,Canada,"SMB (200-1,000)",33944,2477,31467,7.3,Finance/Accounting,Entry-Level (0-2 yrs),86,Merger/Acquisition,No,-16.6,55.9,6.7,No,News Report
LAYOFF-00197,20/12/2023,2023,Q4,December,VorHoldings,Pharma/Chemicals,North America,Mexico,"SMB (200-1,000)",8654,779,7875,9,Software Engineering,Mid-Level (3-7 yrs),59,Overhiring Correction,No,12.7,-10.1,-6.6,No,News Report
LAYOFF-00198,20/12/2023,2023,Q4,December,DeltaSystems,Media/Content,North America,Mexico,"SMB (200-1,000)",51660,7458,44202,14.44,Customer Support,Entry-Level (0-2 yrs),96,Cost-Cutting,No,-2.3,15,1.1,No,News Report
LAYOFF-00199,20/12/2023,2023,Q4,December,JunoNetworks,Technology/Software,North America,Mexico,"Mid-Market (1,000-10,000)",9105,1703,7402,18.7,Customer Support,Mid-Level (3-7 yrs),76,Restructuring/Reorg,No,2,13.6,-9.8,No,Earnings Call Transcript
